Date,price_usd,hash_rate,tx_cnt,adr_act_cnt,sply_cur,mvrv,open,high,low,close,volume,dxy,unrate,cpi
2018-10-04,6545.28566773816,54987108.4738221,248357,653916,17305192.32985829,1.29764795,6497.91015625,6603.31005859375,6497.91015625,6576.68994140625,3838410000.0,95.75,3.8,252.772
2018-10-05,6585.14957977791,48176505.2061282,241297,686857,17306817.32985829,1.30556584,6574.14990234375,6623.6201171875,6557.41015625,6622.47998046875,3671500000.0,95.62000274658203,3.8,252.772
2018-10-06,6550.47831589714,46323562.6982002,211031,569596,17308379.82985829,1.298913,6622.4501953125,6628.5400390625,6577.7998046875,6588.31005859375,3259740000.0,95.62000274658203,3.8,252.772
2018-10-07,6564.56826008182,52623567.2251554,227911,618542,17310154.82985759,1.30175802,6590.68017578125,6641.490234375,6557.0400390625,6602.9501953125,3306630000.0,95.62000274658203,3.8,252.772
2018-10-08,6604.68527410871,50029447.7140562,248404,643328,17311842.32985759,1.30960738,6600.18994140625,6675.06005859375,6576.0400390625,6652.22998046875,3979460000.0,95.7699966430664,3.8,252.772
2018-10-09,6590.42862215079,48176505.2061282,227800,604271,17313467.32983029,1.30696334,6653.080078125,6661.41015625,6606.93994140625,6642.64013671875,3580810000.0,95.68000030517578,3.8,252.772
2018-10-10,6529.10243600234,53364744.2283266,248451,651334,17315267.32979299,1.29493068,6640.2900390625,6640.2900390625,6538.9599609375,6585.52978515625,3787650000.0,95.51000213623047,3.8,252.772
2018-10-11,6159.25164260666,58923571.7521107,262974,689144,17317254.82976569,1.22741162,6586.740234375,6586.740234375,6243.740234375,6256.240234375,5181640000.0,95.0199966430664,3.8,252.772
2018-10-12,6191.67722326125,48917682.2092994,241875,699176,17318904.82973839,1.23438108,6239.25,6328.5,6236.47021484375,6274.580078125,3783500000.0,95.22000122070312,3.8,252.772
2018-10-13,6197.68569637639,52252978.7235698,203529,553344,17320667.32973839,1.23595286,6278.080078125,6308.509765625,6259.81005859375,6285.990234375,3064030000.0,95.22000122070312,3.8,252.772
2018-10-14,6182.87934424313,42247089.1807586,189268,522288,17322092.32973839,1.23348719,6288.490234375,6363.2099609375,6280.14990234375,6290.93017578125,3085320000.0,95.22000122070312,3.8,252.772
2018-10-15,6442.71541408533,60035337.2568675,275017,711826,17324117.32971109,1.28526524,6292.64013671875,6965.06005859375,6258.68017578125,6596.5400390625,7370770000.0,95.06999969482422,3.8,252.772
2018-10-16,6461.93715926359,50029447.7140562,253557,674140,17325804.82968379,1.28989252,6601.41015625,6673.58984375,6571.3701171875,6596.10986328125,4074800000.0,95.05000305175781,3.8,252.772
2018-10-17,6442.73070017534,51141213.218813,255908,662174,17327529.82965649,1.28666145,6590.52001953125,6601.2099609375,6517.4501953125,6544.43017578125,4088420000.0,95.58000183105469,3.8,252.772
2018-10-18,6396.47981209819,50884200.6681646,261959,673350,17329254.82962919,1.27802221,6542.330078125,6567.5400390625,6450.0400390625,6476.7099609375,3924080000.0,95.9000015258789,3.8,252.772
2018-10-19,6383.07784015196,50702736.5834671,251721,684662,17331029.82960189,1.2749913,6478.06982421875,6493.68017578125,6445.31005859375,6465.41015625,3578870000.0,95.70999908447266,3.8,252.772
2018-10-20,6408.25274634717,51059798.1087028,225898,583046,17332817.32960189,1.28642152,6460.919921875,6497.72021484375,6449.0,6489.18994140625,3379130000.0,95.70999908447266,3.8,252.772
2018-10-21,6415.34050292227,49274490.4825244,204835,540049,17334542.32960189,1.28793139,6490.08984375,6556.3798828125,6476.0,6482.35009765625,3253610000.0,95.70999908447266,3.8,252.772
2018-10-22,6408.03363559322,55344536.411531,258515,687801,17336479.82957459,1.28689576,6486.0498046875,6543.7998046875,6462.97998046875,6487.16015625,3672860000.0,96.01000213623047,3.8,252.772
2018-10-23,6395.98766686149,54987474.8862954,259288,688951,17338404.82954649,1.28492912,6472.35986328125,6506.009765625,6451.27001953125,6475.740234375,3716150000.0,95.95999908447266,3.8,252.772
2018-10-24,6413.80364114553,40347952.3516322,249113,630269,17339817.32951919,1.2887609,6478.89013671875,6521.990234375,6468.85986328125,6495.83984375,3424670000.0,96.43000030517578,3.8,252.772
2018-10-25,6402.3248591467,48917428.9572887,258172,664579,17341529.82949189,1.28694965,6484.64990234375,6504.64990234375,6447.02978515625,6476.2900390625,3230550000.0,96.68000030517578,3.8,252.772
2018-10-26,6404.10855230859,51059798.1087028,252435,681997,17343317.32946459,1.28863398,6468.43994140625,6498.2900390625,6449.60986328125,6474.75,3306050000.0,96.36000061035156,3.8,252.772
2018-10-27,6409.40532758621,48560367.432053,234281,578121,17345017.32946459,1.28980748,6480.83984375,6507.41015625,6453.52978515625,6480.3798828125,3393250000.0,96.36000061035156,3.8,252.772
2018-10-28,6406.63325306838,49988613.5329958,215502,547630,17346767.32946459,1.28937475,6482.66015625,6502.27978515625,6447.91015625,6486.39013671875,3445190000.0,96.36000061035156,3.8,252.772
2018-10-29,6263.0417346581,52130982.6844099,268291,708860,17348592.32943729,1.26107732,6492.35009765625,6503.60009765625,6306.990234375,6332.6298828125,4199910000.0,96.58000183105469,3.8,252.772
2018-10-30,6272.16772822911,54987474.8862954,287764,697640,17350517.32943729,1.26329155,6337.0400390625,6364.990234375,6310.14013671875,6334.27001953125,3781100000.0,97.01000213623047,3.8,252.772
2018-10-31,6306.31693132671,58201028.6134165,283381,694833,17352554.82940999,1.27073654,6336.990234375,6349.16015625,6316.8798828125,6317.60986328125,4191240000.0,97.12999725341797,3.8,252.772
2018-11-01,6342.97750058445,54989095.6997791,287126,702856,17354479.82940999,1.27883905,6318.14013671875,6547.14013671875,6311.830078125,6377.77978515625,3789400000.0,96.27999877929688,3.8,252.594
2018-11-02,6348.16858270018,51070835.0767113,290925,764821,17356267.32940999,1.27995054,6378.919921875,6396.85986328125,6327.3798828125,6388.43994140625,4234870000.0,96.54000091552734,3.8,252.594
2018-11-03,6332.43413296318,57499331.799654,247512,635423,17358279.82940925,1.276901,6387.240234375,6400.06982421875,6342.3701171875,6361.259765625,3658640000.0,96.54000091552734,3.8,252.594
2018-11-04,6420.42200029223,43928060.9401084,227689,619152,17359817.32940925,1.29459494,6365.47021484375,6388.6298828125,6294.56982421875,6376.1298828125,4390020000.0,96.54000091552734,3.8,252.594
2018-11-05,6402.94683898305,51427973.7835415,295977,709024,17361617.32940925,1.29123581,6363.6201171875,6480.58984375,6363.6201171875,6419.66015625,4174800000.0,96.3499984741211,3.8,252.594
2018-11-06,6441.14521887785,45713754.4742591,287608,698165,17363217.32938195,1.2989943,6433.3798828125,6463.5498046875,6408.16015625,6461.009765625,4700040000.0,96.31999969482422,3.8,252.594
2018-11-07,6500.86980508475,46428031.8879194,296293,708634,17364842.32935391,1.31084446,6468.5,6552.16015625,6468.31005859375,6530.14013671875,4941260000.0,96.0,3.8,252.594
2018-11-08,6406.75293746347,43213783.5264481,276879,702459,17366354.82932661,1.29195817,6522.27001953125,6536.919921875,6438.52978515625,6453.72021484375,4665260000.0,96.63999938964844,3.8,252.594
2018-11-09,6331.37876709527,45356615.767429,283042,696353,17367942.32929931,1.2768824,6442.60009765625,6456.4599609375,6373.3701171875,6385.6201171875,4346820000.0,96.91000366210938,3.8,252.594
2018-11-10,6353.11273407364,46785170.5947495,247175,583550,17369579.82929931,1.28133653,6386.1298828125,6437.27978515625,6385.31005859375,6409.22021484375,3705320000.0,96.91000366210938,3.8,252.594
2018-11-11,6335.41420397428,52142251.1972018,252172,601176,17371404.82929931,1.27781403,6413.6298828125,6423.25,6350.169921875,6411.27001953125,3939060000.0,96.91000366210938,3.8,252.594
2018-11-12,6320.65605376972,49999418.9562209,298929,680949,17373154.82927201,1.27501457,6411.759765625,6434.2099609375,6360.47021484375,6371.27001953125,4295770000.0,97.54000091552734,3.8,252.594
2018-11-13,6267.9379912332,42856644.8196179,273801,637890,17374654.82924471,1.26499475,6373.18994140625,6395.27001953125,6342.669921875,6359.490234375,4503800000.0,97.30000305175781,3.8,252.594
2018-11-14,5574.25834891876,48213725.4220701,298332,734241,17376342.32924471,1.12750028,6351.240234375,6371.5498046875,5544.08984375,5738.35009765625,7398940000.0,96.80000305175781,3.8,252.594
2018-11-15,5538.56060783168,45356615.767429,291290,709708,17377929.8291894,1.12835655,5736.14990234375,5774.81982421875,5358.3798828125,5648.02978515625,7032140000.0,96.93000030517578,3.8,252.594
2018-11-16,5496.01623115137,44814668.5643965,281416,704543,17379504.8291621,1.12138354,5645.31982421875,5657.02001953125,5498.93994140625,5575.5498046875,5279320000.0,96.47000122070312,3.8,252.594
2018-11-17,5501.09234044418,47956936.4976081,261511,587644,17381317.3291621,1.12295891,5578.580078125,5578.580078125,5519.56005859375,5554.330078125,4303150000.0,96.47000122070312,3.8,252.594
2018-11-18,5555.3763383986,40680711.6496951,238029,543353,17382854.8291621,1.13432294,5559.740234375,5653.60986328125,5559.740234375,5623.5400390625,4159680000.0,96.47000122070312,3.8,252.594
2018-11-19,4792.20002367037,41672924.128956,269543,680899,17384429.8291348,0.98256686,5620.77978515625,5620.77978515625,4842.91015625,4871.490234375,7039560000.0,96.19000244140625,3.8,252.594
2018-11-20,4317.53067007598,43657349.0874777,289046,769611,17386079.8291075,0.89259762,4863.93017578125,4951.60986328125,4272.10986328125,4451.8701171875,8428290000.0,96.80999755859375,3.8,252.594
2018-11-21,4549.32200993571,34727436.77413,256543,620393,17387392.3290802,0.94205218,4465.5400390625,4675.72998046875,4343.97998046875,4602.169921875,6120120000.0,96.70999908447266,3.8,252.594
2018-11-22,4303.61554850964,40349974.1566082,264718,653846,17388917.3290529,0.89310508,4611.56982421875,4629.64013671875,4365.64013671875,4365.93994140625,4569370000.0,96.70999908447266,3.8,252.594
2018-11-23,4289.89285330216,41342186.635869,273038,624434,17390479.8290256,0.89181194,4360.7001953125,4396.419921875,4195.68017578125,4347.10986328125,4871490000.0,96.91999816894531,3.8,252.594
2018-11-24,3806.31692489772,47295461.5114342,251955,578522,17392267.3290256,0.79317203,4347.68994140625,4413.08984375,3795.159912109375,3880.760009765625,4679500000.0,96.91999816894531,3.8,252.594
2018-11-25,3946.85087434249,42003661.622043,241502,577253,17393854.8290256,0.82453777,3880.780029296875,4120.8701171875,3585.06005859375,4009.969970703125,6825640000.0,96.91999816894531,3.8,252.594
2018-11-26,3700.28599269433,36711861.7326517,255328,628614,17395242.3289983,0.77562836,4015.070068359375,4107.14013671875,3643.919921875,3779.1298828125,6476900000.0,97.06999969482422,3.8,252.594
2018-11-27,3776.55590531853,43326611.5943908,262477,627815,17396879.8289983,0.7940544,3765.949951171875,3862.9599609375,3661.010009765625,3820.719970703125,5998720000.0,97.37000274658203,3.8,252.594
2018-11-28,4208.47526914085,39027024.1842604,262267,630438,17398354.82796581,0.88549955,3822.469970703125,4385.89990234375,3822.469970703125,4257.419921875,7280280000.0,96.79000091552734,3.8,252.594
2018-11-29,4239.03948831093,34727436.77413,245371,612685,17399667.32793851,0.89130855,4269.00439453125,4413.0205078125,4145.76513671875,4278.8466796875,6503347767.0,96.77999877929688,3.8,252.594
2018-11-30,3973.33405230859,33404486.8017821,248304,597612,17400929.82791121,0.8373706,4289.0888671875,4322.9765625,3942.822021484375,4017.2685546875,6048016717.0,97.2699966430664,3.8,252.594
2018-12-01,4148.07372559906,41011449.1427821,242745,579421,17402479.82791121,0.8734641,4024.46435546875,4309.37744140625,3969.710693359375,4214.671875,5375314093.0,97.2699966430664,3.9,252.767
2018-12-02,4098.74676388077,37704074.2119126,221524,502649,17403904.82791121,0.86368527,4200.7333984375,4301.51953125,4110.978515625,4139.8779296875,5262697895.0,97.2699966430664,3.9,252.767
2018-12-03,3843.9766659848,34851039.8061178,241785,586010,17405329.82788391,0.80763958,4147.32373046875,4155.9794921875,3840.4462890625,3894.130859375,5089570994.0,97.04000091552734,3.9,252.767
2018-12-04,3892.95164699006,38734427.5898648,268150,671416,17407054.82785661,0.81335924,3886.294921875,4075.627685546875,3832.75,3956.893798828125,5028069239.0,96.97000122070312,3.9,252.767
2018-12-05,3709.52085827002,36488953.5266842,256736,609238,17408679.82782931,0.78473772,3958.894775390625,3969.535888671875,3753.994873046875,3753.994873046875,5302481574.0,96.97000122070312,3.9,252.767
2018-12-06,3511.96898158971,37892374.8161721,280512,655016,17410367.32780201,0.74841821,3754.074462890625,3874.966064453125,3521.101806640625,3521.101806640625,5878333109.0,96.80999755859375,3.9,252.767
2018-12-07,3372.99569257744,31998005.4003231,256146,658859,17411792.32777471,0.72100902,3512.59033203125,3512.59033203125,3280.228759765625,3419.937255859375,6835615448.0,96.51000213623047,3.9,252.767
2018-12-08,3407.95119462303,35646900.7529915,231269,531426,17413379.82777471,0.72908961,3421.910400390625,3506.04345703125,3350.650634765625,3476.11474609375,5305024497.0,96.51000213623047,3.9,252.767
2018-12-09,3540.43957597896,35927585.0108891,237071,518114,17414979.82777471,0.75773343,3473.2275390625,3685.3056640625,3469.09423828125,3614.234375,4947372847.0,96.51000213623047,3.9,252.767
2018-12-10,3413.59258416131,34804847.9792988,253368,600210,17416529.82774741,0.73200608,3612.04638671875,3647.33251953125,3470.14453125,3502.656005859375,5020968740.0,97.22000122070312,3.9,252.767
2018-12-11,3352.56420017534,35085532.2371964,255759,635401,17418092.32771934,0.7222971,3497.5546875,3513.18505859375,3392.25,3424.588134765625,4696765188.0,97.38999938964844,3.9,252.767
2018-12-12,3423.01291788428,33682110.9477085,258638,616176,17419592.32769204,0.73845418,3421.458251953125,3534.228515625,3413.4814453125,3486.9501953125,4139364829.0,97.04000091552734,3.9,252.767
2018-12-13,3260.34158240795,36769637.7845818,266702,638713,17421229.82766474,0.7044642,3487.87939453125,3489.739501953125,3298.132080078125,3313.67724609375,4343372456.0,97.05999755859375,3.9,252.767
2018-12-14,3198.94747369959,40979901.6530454,278774,701381,17423054.82763744,0.69277432,3311.751953125,3329.555908203125,3206.542236328125,3242.48486328125,4372763663.0,97.44000244140625,3.9,252.767
2018-12-15,3185.07404383402,41821954.4267381,263117,594065,17424917.32763744,0.69048064,3243.99755859375,3275.3779296875,3191.303466796875,3236.76171875,3551763561.0,97.44000244140625,3.9,252.767
2018-12-16,3195.41455523086,32278689.6582207,225399,539434,17426354.82763744,0.69338644,3236.274658203125,3305.753173828125,3233.81982421875,3252.839111328125,3744248994.0,97.44000244140625,3.9,252.767
2018-12-17,3499.15648188194,44909481.2636114,296295,682984,17428354.82761014,0.75972613,3253.123046875,3597.91796875,3253.123046875,3545.86474609375,5409247918.0,97.0999984741211,3.9,252.767
2018-12-18,3659.52737931035,35632316.4387212,269609,656410,17429954.82758283,0.79650093,3544.761474609375,3701.349365234375,3487.169189453125,3696.05908203125,5911325473.0,97.13999938964844,3.9,252.767
2018-12-19,3697.72530333139,37822407.4037366,302963,701481,17431817.32755549,0.80573894,3706.824951171875,3949.322998046875,3687.22998046875,3745.95068359375,6810689119.0,97.04000091552734,3.9,252.767
2018-12-20,4067.73770777323,34268624.1577479,282826,641537,17433504.82752819,0.88611656,3742.195068359375,4191.228515625,3728.974609375,4134.44140625,8927129279.0,96.27999877929688,3.9,252.767
2018-12-21,3839.08510841613,35537832.4598867,280679,656212,17435254.82750089,0.8376707,4133.70361328125,4198.4296875,3850.9462890625,3896.543701171875,7206015706.0,96.95999908447266,3.9,252.767
2018-12-22,3964.94611630625,44422290.5748584,251236,551516,17437442.32750089,0.86519497,3898.083740234375,4014.1826171875,3855.739013671875,4014.1826171875,5605823233.0,96.95999908447266,3.9,252.767
2018-12-23,3942.66699590883,44676132.2352862,249032,520086,17439642.32750089,0.86090691,4020.99462890625,4085.7236328125,3976.40576171875,3998.980224609375,6151275490.0,96.95999908447266,3.9,252.767
2018-12-24,4040.04578959673,38583932.3850198,278193,583425,17441542.32747359,0.88260111,4000.331787109375,4271.79248046875,4000.331787109375,4078.59912109375,7240968501.0,96.55000305175781,3.9,252.767
2018-12-25,3761.58401081239,40360824.0080142,259581,481186,17443529.82747359,0.82260882,4081.030517578125,4089.5615234375,3760.0205078125,3815.49072265625,6158207293.0,96.55000305175781,3.9,252.767
2018-12-26,3807.65745353594,39853140.6871587,281142,536230,17445492.32747359,0.83308567,3819.666748046875,3893.359619140625,3769.86376953125,3857.297607421875,5326547918.0,97.05000305175781,3.9,252.767
2018-12-27,3585.46053594389,44168448.9144307,302098,624625,17447667.32744629,0.78552581,3854.6884765625,3874.4169921875,3645.448486328125,3654.83349609375,5130222366.0,96.4800033569336,3.9,252.767
2018-12-28,3881.05488486265,42391557.2914363,312462,644439,17449754.8274135,0.85252346,3653.1318359375,3956.135986328125,3642.632080078125,3923.918701171875,5631554348.0,96.38999938964844,3.9,252.767
2018-12-29,3823.13832612507,35030149.1390311,265401,572182,17451479.82740804,0.84031284,3932.49169921875,3963.7587890625,3820.40869140625,3820.40869140625,4991655917.0,96.38999938964844,3.9,252.767
2018-12-30,3825.4074628872,44676132.2352862,259817,514111,17453679.82740804,0.8415034,3822.384765625,3901.908935546875,3797.21923828125,3865.95263671875,4770578575.0,96.38999938964844,3.9,252.767
2018-12-31,3687.19994009351,40567549.5659183,262001,557851,17455617.32738074,0.81213582,3866.839111328125,3868.742919921875,3725.867431640625,3742.700439453125,4661840806.0,96.16999816894531,3.9,252.767
2019-01-01,3808.11783167738,41615985.2733756,235813,433715,17457479.82738074,0.8391035,3746.71337890625,3850.913818359375,3707.231201171875,3843.52001953125,4324200990.0,96.16999816894531,4.0,252.561
2019-01-02,3898.1974880187,42174589.1025484,271103,578607,17459367.32735344,0.85907301,3849.21630859375,3947.981201171875,3817.409423828125,3943.409423828125,5244856836.0,96.81999969482422,4.0,252.561
2019-01-03,3784.38863471654,43291796.7608941,287081,598436,17461304.82732614,0.83487141,3931.048583984375,3935.68505859375,3826.222900390625,3836.7412109375,4530215219.0,96.30999755859375,4.0,252.561
2019-01-04,3827.52459438925,41615985.2733756,283490,580495,17463167.32729884,0.8447265,3832.0400390625,3865.9345703125,3783.853759765625,3857.717529296875,4847965467.0,96.19000244140625,4.0,252.561
2019-01-05,3798.61395499708,45526212.0775854,269637,519070,17465204.82729884,0.83856669,3851.973876953125,3904.903076171875,3836.900146484375,3845.194580078125,5137609824.0,96.19000244140625,4.0,252.561
2019-01-06,4045.99377498539,39381569.9566843,251485,498140,17466967.32729884,0.89346662,3836.51904296875,4093.29736328125,3826.51318359375,4076.632568359375,5597027440.0,96.19000244140625,4.0,252.561
2019-01-07,4001.01827819988,39381569.9566843,288254,613474,17468729.82727154,0.8841578,4078.5849609375,4092.613525390625,4020.89404296875,4025.248291015625,5228625637.0,95.70999908447266,4.0,252.561
2019-01-08,3992.6227893045,47202023.5651039,317666,607366,17470842.32724424,0.88278743,4028.47216796875,4109.02099609375,3996.955322265625,4030.847900390625,5306593305.0,95.9000015258789,4.0,252.561
2019-01-09,4004.25903565167,45805513.9921718,320698,619701,17472892.32720693,0.88542141,4031.552001953125,4068.403564453125,4022.662841796875,4035.29638671875,5115905225.0,95.22000122070312,4.0,252.561
2019-01-10,3627.90345002922,43571098.6754805,322365,634499,17474842.32717963,0.80976747,4034.411376953125,4064.066650390625,3659.174560546875,3678.924560546875,6874143796.0,95.54000091552734,4.0,252.561
2019-01-11,3624.16142109877,41336683.3587892,308638,623617,17476692.32715233,0.80976244,3674.015380859375,3713.8818359375,3653.06982421875,3687.365478515625,5538712865.0,95.66999816894531,4.0,252.561
2019-01-12,3617.02207831677,38543664.212925,288972,521168,17478417.32715233,0.80855945,3686.97314453125,3698.978271484375,3653.810791015625,3661.301025390625,4778170883.0,95.66999816894531,4.0,252.561
2019-01-13,3508.6701081239,38264362.2983386,273864,477843,17480129.82715233,0.784834,3658.8681640625,3674.760009765625,3544.92724609375,3552.953125,4681302466.0,95.66999816894531,4.0,252.561
2019-01-14,3666.94519374635,43489353.9009638,328198,604549,17481992.32712503,0.82050798,3557.31103515625,3727.836181640625,3552.28515625,3706.05224609375,5651384490.0,95.58999633789062,4.0,252.561
2019-01-15,3581.29301548802,38609293.9848548,303591,621686,17483642.32709773,0.80090242,3704.21630859375,3720.1533203125,3619.94921875,3630.67529296875,5537192302.0,95.97000122070312,4.0,252.561
2019-01-16,3606.98657568673,38901788.6362552,300170,639811,17485304.82707043,0.80691139,3631.509765625,3685.777099609375,3624.67333984375,3655.0068359375,5394457145.0,96.05999755859375,4.0,252.561
2019-01-17,3640.12913062536,37146820.7278527,301704,619396,17486892.32704313,0.81482992,3651.87109375,3680.135986328125,3621.9609375,3678.56396484375,5464420383.0,96.06999969482422,4.0,252.561
2019-01-18,3609.42673611923,40364261.8932572,301071,606378,17488617.32701583,0.80838072,3677.990478515625,3682.52001953125,3637.080810546875,3657.83935546875,5002961727.0,96.33999633789062,4.0,252.561
2019-01-19,3687.30196113384,38901788.6362552,278030,519467,17490279.82701583,0.82616434,3652.3779296875,3758.533447265625,3652.3779296875,3728.568359375,5955691380.0,96.33999633789062,4.0,252.561
2019-01-20,3538.31372296903,45921660.2698651,298153,518578,17492242.32701583,0.79319975,3725.446044921875,3743.387939453125,3583.01953125,3601.013671875,5582489560.0,96.33999633789062,4.0,252.561
2019-01-21,3535.623393045,43874197.7100622,317864,604061,17494117.32701583,0.79297133,3600.372802734375,3608.8408203125,3558.537109375,3576.032470703125,5004347059.0,96.33999633789062,4.0,252.561
2019-01-22,3577.30834979544,38024304.6820539,293737,594573,17495742.32701583,0.80398567,3575.081298828125,3620.74658203125,3539.721435546875,3604.5771484375,5313623556.0,96.30000305175781,4.0,252.561
2019-01-23,3551.89382115722,42704219.1044605,294680,685141,17497567.32701583,0.79874618,3605.55712890625,3623.06787109375,3565.31396484375,3585.123046875,5433755649.0,96.12000274658203,4.0,252.561
2019-01-24,3567.58893366452,47384133.5268671,304938,619376,17499592.32701504,0.80256605,3584.500244140625,3616.08740234375,3569.0927734375,3600.865478515625,5262869046.0,96.5999984741211,4.0,252.561
2019-01-25,3561.35049795441,40364261.8932572,301170,629078,17501317.32701504,0.80172488,3607.390380859375,3612.927734375,3575.597412109375,3599.765869140625,5265847539.0,95.79000091552734,4.0,252.561
2019-01-26,3557.03991525424,43874197.7100622,291468,585285,17503192.32701504,0.8011809,3599.71533203125,3654.93310546875,3593.345947265625,3602.46044921875,5098183235.0,95.79000091552734,4.0,252.561
2019-01-27,3537.61413062536,40071767.2418568,269916,487233,17504904.82701504,0.79718191,3604.687255859375,3612.67138671875,3567.245849609375,3583.9658203125,5570752966.0,95.79000091552734,4.0,252.561
2019-01-28,3435.05251402689,42053315.6218028,314000,650793,17506717.32701504,0.77522856,3584.283203125,3586.7509765625,3439.23291015625,3470.450439453125,6908930483.0,95.75,4.0,252.561
2019-01-29,3395.82376329632,42201068.2451955,322797,607365,17508542.32699504,0.76708054,3468.8701171875,3476.0654296875,3400.81982421875,3448.116943359375,5897159493.0,95.81999969482422,4.0,252.561
2019-01-30,3437.89586616014,39310584.1188122,326328,622377,17510242.32699504,0.77747695,3443.89697265625,3495.1748046875,3429.387939453125,3486.181640625,5955112627.0,95.33999633789062,4.0,252.561
2019-01-31,3410.13161601403,44802503.9589404,355308,632855,17512179.82699504,0.77173662,3485.4091796875,3504.804931640625,3447.915771484375,3457.792724609375,5831198271.0,95.58000183105469,4.0,252.561
2019-02-01,3445.04989129164,45669649.1968553,336300,654356,17514154.82699504,0.78014383,3460.547119140625,3501.9541015625,3431.591552734375,3487.9453125,5422926707.0,95.58000183105469,3.8,253.319
2019-02-02,3461.93511747516,41622971.4199188,326634,560738,17515954.82699504,0.78422167,3484.6259765625,3523.287353515625,3467.57470703125,3521.060791015625,5071623601.0,95.58000183105469,3.8,253.319
2019-02-03,3413.02161630625,39888680.9440889,296555,518121,17517679.82699504,0.77343528,3516.1396484375,3521.38818359375,3447.92431640625,3464.013427734375,5043937584.0,95.58000183105469,3.8,253.319
2019-02-04,3411.38796171829,42490116.6578338,333136,610696,17519517.32699504,0.77384742,3467.211669921875,3476.223876953125,3442.5869140625,3459.154052734375,5332718886.0,95.8499984741211,3.8,253.319
2019-02-05,3426.46501139684,42490116.6578338,355590,645414,17521354.82699504,0.77765737,3454.950927734375,3478.148193359375,3451.93701171875,3466.357421875,5227549545.0,96.0999984741211,3.8,253.319
2019-02-06,3367.50636499123,47403939.6726853,349372,686774,17523404.82699504,0.76510945,3469.091796875,3469.091796875,3398.5654296875,3413.767822265625,5482196038.0,96.41999816894531,3.8,253.319
2019-02-07,3358.87359906487,50294423.7990685,348678,645404,17525579.82699504,0.76378864,3414.929443359375,3427.945556640625,3394.218505859375,3399.4716796875,5004962683.0,96.51000213623047,3.8,253.319
2019-02-08,3612.47961922852,47114891.260047,338602,691966,17527617.32698958,0.8216013,3401.37646484375,3695.614013671875,3391.023681640625,3666.7802734375,7735623101.0,96.63999938964844,3.8,253.319
2019-02-09,3621.26812098188,43357261.8957488,311894,561955,17529492.32698958,0.82367897,3671.5859375,3679.94140625,3646.559326171875,3671.20361328125,6158833645.0,96.63999938964844,3.8,253.319
2019-02-10,3642.0223591467,41080343.9102215,300848,501124,17531242.32698958,0.8284814,3673.201416015625,3695.0361328125,3640.97998046875,3690.188232421875,6282256903.0,96.63999938964844,3.8,253.319
2019-02-11,3590.6184836353,43691361.6410391,306149,709903,17533054.82698958,0.81717159,3695.613037109375,3695.613037109375,3642.287841796875,3648.4306640625,6277056434.0,97.05999755859375,3.8,253.319
2019-02-12,3587.90246580947,38568926.1382966,280287,809914,17534654.82698412,0.81707553,3642.751953125,3668.5869140625,3618.556884765625,3653.528564453125,6480384532.0,96.70999908447266,3.8,253.319
2019-02-13,3576.08537258913,46101919.5246827,351610,758224,17536567.32697866,0.81622357,3653.60400390625,3669.74658203125,3617.246337890625,3632.070556640625,6438903823.0,97.12999725341797,3.8,253.319
2019-02-14,3561.91638340152,42486082.6992174,355246,617275,17538329.8269732,0.81324408,3631.170166015625,3646.256591796875,3607.69775390625,3616.880859375,6271044418.0,96.9800033569336,3.8,253.319
2019-02-15,3565.00692372881,38267606.4028412,293872,621340,17539917.32696774,0.81432592,3617.368408203125,3647.795166015625,3608.20654296875,3620.810791015625,6091952231.0,96.91999816894531,3.8,253.319
2019-02-16,3584.73600263004,45197960.3183164,328238,587666,17541792.32696774,0.81951471,3615.270263671875,3652.84130859375,3615.270263671875,3629.78759765625,5934744052.0,96.91999816894531,3.8,253.319
2019-02-17,3622.7574289889,47909837.9374153,333183,526787,17543779.82696774,0.82849268,3633.359375,3680.537353515625,3619.18212890625,3673.836181640625,7039512503.0,96.91999816894531,3.8,253.319
2019-02-18,3866.12921712449,46704558.9955936,340577,693311,17545717.32696228,0.88420768,3671.369873046875,3936.6650390625,3669.982421875,3915.71435546875,9908216640.0,96.91999816894531,3.8,253.319
2019-02-19,3895.43521098773,47005878.731049,350653,713530,17547667.32695682,0.89133025,3911.66162109375,4010.87939453125,3908.153076171875,3947.094482421875,9933626655.0,96.5199966430664,3.8,253.319
2019-02-20,3931.61382904734,39171565.6092075,314347,690103,17549292.32695136,0.89885411,3946.68505859375,4000.486328125,3926.246826171875,3999.820556640625,8693373948.0,96.44999694824219,3.8,253.319
2019-02-21,3892.26179427236,35857048.5191977,294962,643083,17550779.8269459,0.89047082,4000.2568359375,4010.009521484375,3940.108154296875,3954.1181640625,7775128102.0,96.61000061035156,3.8,253.319
2019-02-22,3948.30051052016,48813797.1437817,348456,728261,17552804.82694044,0.90331002,3952.406494140625,4006.538330078125,3950.81640625,4005.526611328125,7826525254.0,96.51000213623047,3.8,253.319
2019-02-23,4110.15112127411,43088722.1701283,332241,581866,17554592.32694044,0.94072884,3998.916259765625,4166.2861328125,3968.726806640625,4142.52685546875,8922258316.0,96.51000213623047,3.8,253.319
